business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
FfXdsn8g84-V8Sc7jrgU2A,Tree Surfers,530 Pintura Dr,Santa Barbara,CA,93111.0,34.4472441,-119.7979927,4.5,18,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Tree Services, Home Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",VPxAubm2310Yr-uv62cCgQ,sWyRv7ucsU3qWcBtFMs0uw,5,1,0,1,"Damian and crew did a truly wonderful job in transforming several  50 foot Hollywood junipers on either side of our front yard. These junipers were planted decades ago, well before we bought our home, and they'd become overgrown, shedding like crazy on not just our yard, but also on both our neighbors' property. We love our neighbors and when one of them pointed out recently the mess that was dropping on their lawn from our trees, I called around for estimates. Damian came by and took the time to give me detailed recommendations on how to prune back without harming the junipers. Long story short-they went from looking like shaggy, hulking monstrosities to absolutely stunning Monterey Pine-like beauties. While not cheap (tree work never is, especially with licensed pros like Damian) his price was more than competitive. And now-I think the house and yard got a boost in curb appeal! Thanks Damian!",2019-11-27 03:46:09
5Z7HXqp22lSiN0Q8iF94hQ,Zodo's Bowlero Bowling & Beyond,5925 Calle Real,Goleta,CA,93117.0,34.4405664,-119.82881,3.5,287,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None', 'HasTV': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True'}","Active Life, Bowling, Restaurants, Bars, Nightlife, Party & Event Planning, Arcades, Event Planning & Services, Arts & Entertainment","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-1:0', 'Saturday': '11:0-0:0', 'Sunday': '9:0-23:0'}",ONWrO2cUpULy8HvaQGAK0Q,BgtsbEeyws2j-Y88f9_u5w,3,1,0,0,"Pretty average for a bowling alley. Generic. Not bad by any means, but that's before you see the arcade. I might be unique in having the mindset that bowling alleys are only as good as their arcade. Just about every bowling alley you go to is going to operate the same way, and it's all about the same level of fun when you do the actual bowling. But when you're sick of striking or gutter-balling, don't you want a new experience to supplement the frustration from either yourself or your friends? That's what a bowling alley arcade is for. Balance. 

You guys need a newer, bigger arcade!",2018-04-06 19:39:31
xZlP6e7S2RdWu5eB-fuNKw,Motel 6,5550 Carpinteria Ave,Carpinteria,CA,93013.0,34.393225,-119.51035,2.5,175,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",sN-R1P0v_CPzG3gulkkg7A,JZnry5FdPRUB21LWwF-FKw,1,2,3,1,"DO NOT stay here. Bedbugs. Real ones-Different stages of their life cycles. Lower floor on the inside courtyard next to the pool. We evacuated at 2am on August 31, 2011. If you pride yourself on being frugal, consider camping instead.",2011-09-18 04:32:41
WhTRPUduXy3mRBYlmSmsKw,Mission Street Ice Cream and Yogurt - Featuring McConnell's Fine,201 W Mission St,Santa Barbara,CA,93101.0,34.4283168,-119.7167114,4.5,863,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Caters': 'False', 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Food, Desserts","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:0'}",5tRi6zcDFEiUxzXWL5-fLQ,3JIfGet5Unjgg6JztF8vXA,5,1,0,0,"Let me start by saying this: THIS IS THE BEST ICE CREAM SHOP IN SANTA BARBARA.

I've been here many times in the past and never have I been disappointed. Flavor availability changes depending on the season, but there are the standard regular popular flavors to be had as well. 

Location/Parking: On the corner of De La Vina and Mission Street with one way streets. Parking is extremely tight here and the only thing I don't like about this location. Probably only a total of about 5 parking spots with the rest street parking. You want to test your parallel parking skills? Here's your chance.

Flavors: What can I say? Take you pick and choose before you get in line if it's short. If you get behind an indecive group or a long line, you'll have time to pick. Or maybe not. The list is LONG for flavors. No joke. And they do ice cream sandwiches too. Feeling stunned yet? I know I was on my first visit. I got the cookies n' cream in a cup and I was in heaven. I could dive into that ice cream bucket if it were big enough.

Summary: I could care less if it's cold out, I will come here for my ice cream when I'm in the mood. There are other locations in CA (Santa Monica and Los Angeles), but the experience just isn't the same for some reason and the parking isn't easy either for the other ones. If you visit Santa Barbara, you must try this place if you're in the mood for ice cream. I think these guys would give  Ben&Jerry a run for their money if they ever decide to go the oddball-flavor route",2019-05-15 07:51:02
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"119 Harbor Way, Ste B",Santa Barbara,CA,93109.0,34.4039742,-119.6933033,3.5,178,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'RestaurantsGoodForGroups': 'False'}","Sushi Bars, Japanese, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",84MH83bHzv5wacn5J4Ibqg,BOMiDxX9f_2YkJJTh_Ljmw,4,0,1,0,"Came here for lunch on a Sunday with some friends. Gets pretty busy, so order quickly indoors and enjoy outdoor seating overlooking the harbor, and they will bring out your order. 

I ordered #41 Salmon Teriyaki Bento Box (Lunch Special) for $10.95. The teriyaki salmon and tempura (shrimp and veggies) was pretty good. My friend really enjoyed her chicken teriyaki bowl. The quality of sushi is neither poor or amazing. Nothing really fancy. The service was quick and the view was nice. Great for a quick bite.",2014-05-25 21:50:25
Po6WLHD5ZFkVoiuTFL3Jtg,Butterfly Beach,,Montecito,CA,93108.0,34.4169334945,-119.6443163548,4.5,127,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True'}","Beaches, Active Life, Swimming Pools",,LGr74uAiA-iGylFTAoasqw,ajPTpN2VTiKDIpHgsGWKTQ,5,2,1,1,"We liked how beautiful it was. How clean the sand was.
Nice and peaceful beach for walking and relaxing. Chill beach vibes.",2021-02-24 19:44:08
v1Uesklh8DpEufYOhTq4iA,Mar Monte Hotel - Hyatt,1111 E Cabrillo Blvd,Santa Barbara,CA,93103.0,34.4176898,-119.6685252,2.5,767,1,"{'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'""}","Hotels, Restaurants, Beauty & Spas, Hotels & Travel, Day Spas, Event Planning & Services","{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",QcBATGjWLCUgUDNSc0oj9w,9qxZWyZcgYZJqPTvWoWjBg,4,36,17,31,"So yes, the rooms are tight. You are snug as a bug in a rug here but boy that location ! We're beach people so close proximity to sandy paradise always attracts our attention. 
We used to visit Santa Barbara quite regularly and when Covid struck, there was a tug pulling us to return. 
SB is just so relaxing.

The room is small but comfy. The pool was shut on our visit but the new renovations feel great. 

We had a sliver of a beach view but it was lovely. 

I can imagine this beach haven will be a blast in summer. Give them a try!",2021-03-13 04:41:37
6JFTijOMHB46yBoyVOjPCA,Santa Barbara County Courthouse,1100 Anacapa St,Santa Barbara,CA,93101.0,34.4242013,-119.7023282,4.5,251,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Courthouses, Active Life, Event Planning & Services, Landmarks & Historical Buildings, Public Services & Government, Parks, Venues & Event Spaces","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '10:0-16:30', 'Sunday': '10:0-16:30'}",gvVfKwANy2_t2RmIanzH_A,I_jaU_-ruvNP9XK0nyuzbw,5,4,0,1,"Just got married here.  There were no lines and in fact they accepted us a few minutes earlier than our appointment.  Our officiant was Gabe.  He was very professional and was such a help to us.  He was even able to provide us with official copies of the marriage cert THAT DAY! 

The grounds are beautiful and we took ample photos inside and out.  Be sure to be out of there by 4:30-5 p.m.  The custodial staff was YELLING at us to leave.  We were in too good of a mood to let them get us down.  We just sent our guests across the street to the French Table for a break with appetizers and drinks.",2013-05-20 18:14:43
VWL9UqAKfyvGeb0AlOTusA,Silvergreens,900 Embarcadero Del Mar,Isla Vista,CA,93117.0,34.4130508,-119.8568779,3.5,308,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'BikeParking': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Corkage': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'WiFi': ""u'free'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Burgers, American (Traditional), Sandwiches, Restaurants, Salad, Soup, Breakfast & Brunch","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",F9pbhQanX3qerULp9a-MCw,m8vA1vXh2gjLE6IrXdntaA,4,0,0,1,"Really nice staff and the food is great. Kyle's burgers are also really good, and love the jalapeño ranch with my fries. The food's a little bit pricey but other than that, it was delicious! I've come here several times for a quick lunch and always leave full and satisfied.",2016-04-19 20:44:54
d0E938M2_4kcuULUdnj-Xw,Brass Bear Brewing & Bistro,"28 Anacapa St, Ste E",Santa Barbara,CA,93101.0,34.4141317,-119.6886868,4.5,269,1,"{'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'Corkage': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BYOB': 'False'}","Wineries, Food, Breweries, Nightlife, Bars, Arts & Entertainment, Champagne Bars, Pubs, American (New), Brewpubs, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",jFVzEvrxOlTnK6n3OCbUfw,xCEIEirIe6nfIGmST4qe2w,5,0,0,0,Great little place. Good beer and food. We head a company holiday party here with about 40 people ... The staff was terrific and the atmosphere was perfect.,2018-12-08 04:37:32
nYPzsOjvida-ne7swSPHpA,Santo Mezcal,119 State St,Santa Barbara,CA,93101.0,34.413456,-119.691322,4.5,990,1,"{'WiFi': ""'no'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'None', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}""}","Latin American, Restaurants, Mexican, New Mexican Cuisine","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '11:0-15:0'}",g-MJBaZBsJMNbpt-3bDfJg,QBDTQ8ATZi1EYidj-8WPqw,1,0,0,0,Wow. Extremely rude. Do not speak rudely to your customers when they check in about the online waitlist to be denied after 30 min because you've decided to not honor it and kindly suggest you remove the online option to prevent further issues. Also don't offer an Online waitlist if you won't honor it.,2020-05-31 01:09:00
cAbdvzqtFLaAAMFIyPf2AA,Holdren's Steaks & Seafood,512 State St,Santa Barbara,CA,93101.0,34.4171144,-119.6958556,4.0,544,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'None', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': True, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'None', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False'}","Steakhouses, Burgers, Bars, Seafood, Cocktail Bars, Restaurants, Nightlife","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",jKqcfLgkb_J-XoEKmr1GVQ,0sCoAM1rwTrA7Co9WdOPWQ,5,1,0,1,"This (and Jills) is where I go to get some good stake. The BEST in town. The only complaint is that when they asked if I wanted sparkling or flat water, I didn't know that the flat water meant a 9.00 Bottle of water! They should offer free tap (flat) water! lol. Whatever, now I know!",2014-07-28 04:55:33
f3eve2cxUIzyanWnHdMtFQ,Corazon Cocina,"38 W Victoria, Unit 122",Santa Barbara,CA,93101.0,34.4236075,-119.7070539,4.5,813,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Restaurants, Breakfast & Brunch, Latin American, Mexican, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",9-YldoWpmqWGsxqr6vYiQQ,CCtialw75L4fD6BRtUpwzw,5,0,0,0,"We came here for a quick bite before our reservations at bouchon, let me tell you the tacos at this place are spectacular!! I had the al pastor taco, the pineapple salsa went perfectly with the am pastor, I don't think I'll be able to eat it again without it! All the salsa' s i tried were delicious in their own ways, I loved the habanero one in particular. My fiance got the fish taco, it was a beautiful presentation and most importantly delicious, he's kind of a fish taco connesuour and he loved it. You wouldn't need more than one taco from here, super filling and fresh, definitely would go again and again",2018-07-16 18:48:12
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,901 Linden Ave,Carpinteria,CA,93013.0,34.3985357,-119.5193015,4.5,179,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'None', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Restaurants, Desserts, Sandwiches, Food, Italian","{'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",3js1ksIUgdKI6Fa9SVqaeA,VAWaA1riza_dXt48J_oxaA,5,0,0,1,"Fantastic service the staff is really freindly and kind. The food is really delicious.
The restaurant is spacious and clean.
Over all a wonderful experience at thus this place.",2018-03-28 00:22:15
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,"1213 State St, Ste L",Santa Barbara,CA,93101.0,34.4233018995,-119.7054707479,4.5,116,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True'}","Themed Cafes, Cafes, Pets, Arts & Entertainment, Women's Clothing, Coffee & Tea, Shopping, Pet Adoption, Fashion, Pet Sitting, Accessories, Pet Stores, Pet Services, Food, Restaurants","{'Monday': '10:0-17:15', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}",b4KjD9cOH85Ecyktp8Lifw,7pu298wczbrkwT3SvWSUiA,5,0,0,1,I've been here for cat yoga and had a wonderful time. We also recently adopted two beautiful babies and are so in love. It's obvious that the people at Cat Therapy love and care for the animals very much. Highly recommend for playtime with cats or for adopters,2019-06-23 17:58:36
6EizP0XyqITuGZ8GZMI9Lw,Toma Restaurant & Bar,324 West Cabrillo Blvd,Santa Barbara,CA,93101.0,34.408633,-119.693496,4.5,1084,1,"{'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'no'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'None', 'GoodForKids': 'True', 'Corkage': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForDancing': 'False', 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'BYOB': 'False', 'RestaurantsTakeOut': 'True'}","American (New), Italian, Bars, Restaurants, Nightlife, Food, Beer, Wine & Spirits","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",OF32JtmXSZ1CS0CwkUy0Qg,FDKXJ_j7VLaj8jHFr9Y5tw,5,0,0,0,We visited Santa Barbara for the weekend and it was so lucky for us to be able to make a reservation on the day of..! Excellent food and Best service ever!!,2017-06-16 20:54:05
apf5m0XBtrbg5pVVf9nS7g,Laughing Buddha Thrift,771 Linden Ave,Carpinteria,CA,93013.0,34.3975867,-119.5205363,4.5,20,1,"{'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Shopping, Antiques, Thrift Stores","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",-tU7veG8086rVNo6l9HW_A,CRxtqNlNn7s5ZyT1jdzimQ,3,2,1,1,"Attractive store full of interesting things, priced about 20% lower than a low end antique store.",2018-10-27 04:48:49
