business_id,name,category,rating,price,address,latitude,longitude,reviews
wfjqxgLSsLtyzswzQBziSw,Panino,"['Sandwiches', 'Salad', 'Soup']",4.0,$$,"834 Santa Barbara St Santa Barbara, CA 93101",34.42274,-119.69795,"['FRESH AND TASTY! \n\nI love this place and hope they open one up closer to home. I ordered the avocado sandwich and they stuffed it with flavor. Their bread...', 'Great spot for fresh sandwiches and salads. \nGreat customer service \nMust try when in the area. \n\nPerfect place to pick up sandwiches to go on your way to...', 'My favorite sandwich and salad spot in Santa Barbara! I dream about their curried chicken salad salad- so tasty! I also love the Turkey and Brie sandwich....']"
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,"['Pizza', 'Salad', 'Chicken Wings']",3.0,$$,"232 W Carrillo St Santa Barbara, CA 93101",34.4185447692871,-119.705345153809,"['Best pizza I have had in Santa barbara the last time here was back in 2015 and the pizza is still the same. Staff is great and friendly. The place is big...', 'La primera y última vez que venimos a este horrible lugar el servicio es una mierda la cajera Yaleni la peor, ordenamos más de 120 en comida y no nos quiso...', ""I have fond memories of Rusty's! Tonight I stopped in to pick up a GF pizza. Simple. The pizza I got was terribly disappointing. I couldn't find the crust!...""]"
ziXR7sUrbKRCNeDqfjibUg,Rudy's,"['Mexican', 'Breakfast & Brunch']",3.5,$,"305 W Montecito St Santa Barbara, CA 93101",34.41139,-119.69631,"['We wanted a quick and light dinner after a long day of travel and our hotel recommended this place. It is a fast casual place with indoor and outdoor...', 'Rudy\'s Montecito st location ""The Orginal"" is Classic Mexican restaurant. I Love  the Crispy chicken  or Beef taco is hands my favorite. So this morning on...', 'A la carte chicken enchi was packed and was covered in a very tasty red sauce. $6.50!! and comes with free chips and salsa!']"
qM2gfO-cqpDzxmIX-XzuWA,Plow & Angel,['American (Traditional)'],4.0,$$$,"900 San Ysidro Ln Santa Barbara, CA 93108",34.446803272465495,-119.62309802561003,"[""Vegan and vegetarian options. Yay.\nThey have a gluten-free bread unfortunately it's not vegan.\nOlives and radishes are brought to each table along with..."", 'Peter was a superb waiter and staff member. Really appreciated his time with us. Gave us winery reccos and shared stories. Outstanding place and ambiance.', 'Put this on your Bucket List. The outdoor seating is elegant and nuanced with casual romance. The wine list is unparalleled; every employee is helpful and...']"
mAqgsZBTN-wsShMpkz2o9g,Cantwell's Market & Deli,"['Sandwiches', 'Delis', 'Breakfast & Brunch']",3.0,$$,"1533 State St Santa Barbara, CA 93101",34.4268052,-119.7094291,"['I have been going here for a long time and it is my go to stop for a snack!\n\nThey are consistent and always nice at checkout. I will never stop going here...', ""Cantwell's Market has been a staple in our town for as long as I can remember. \nBelieve me, it's a long time!!\n\nI have always loved their trii tip..."", 'Oh my goodness I love this little market, the staff are so helpful and kind the food is healthy but super tasty I always love coming in here for a visit...']"
HqIp7AOLtOMl1oobvNwgOg,Djinn,"['Cocktail Bars', 'Tapas/Small Plates']",4.5,,"36 State St Santa Barbara, CA 93101",34.413188,-119.689979,"['Came here because I saw it in Yelp and Will and Vincent were the best! Great ambiance and amazing drinks and super chill. They give great recommendations as...', 'Such a cute and cozy bar inside the Californian Hotel. Great decor and seating. The staff was friendly and knowledgeable. \nOrdered a Empress which had great...', 'I had such a great experience here at Djinn during their Full Buck Moon event. I highly recommend signing up for California Hotel events to be in the know....']"
iQ5IhBL527JfHqsbqhLQ6w,Gala,"['Spanish', 'American (New)']",4.5,,"705 Anacapa St Santa Barbara, CA 93101",34.41987,-119.69725,"['New favorite place in SB \n\nHighly recommend for amazing cuisine , personal attentive service , and romantic setting \n\n5 STARS ALL AROUND !', 'Have had a couple opportunities to experience Gala, and both the food and cocktails will definitely keep drawing me back. And of course the staff were very...', ""I was sad when I heard that Low Pigeon (the coffee shop that used to be in this space) was closing, but after my great experience at Gala this week I'm...""]"
425FOxIzHPcOB0niWc6-1w,Spudnuts Donuts,"['Donuts', 'Coffee & Tea', 'Sandwiches']",3.5,$,"220 W Carrillo St Ste 1 Santa Barbara, CA 93101",34.4189876170861,-119.70479938169,"['These are some great donuts. \n\nI remember coming here for the very first time and thinking just how awesome it was to try a donut crafted with potato flower...', 'Come here for your donut and bagel needs! They have a wide selection of donuts and your typical plain, jalapeño and cheese, and everything bagel that are...', 'Spudnuts is one of my favorite donut spots in Santa Barbara. I always get great customer service and they offer a good variety of fresh donuts, from classic...']"
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,"['Japanese', 'Sushi Bars', 'Seafood']",3.5,$$,"819 State St Santa Barbara, CA 93101",34.41972660571759,-119.70027780239681,"[""I've been here twice in recent trips to Santa Barbara and it's a great spot. I ordered the Baked Salmon Roll and my wife got pho noodles. All were..."", ""I finally tried the sushi place at Paseo Nuevo and was a bit underwhelmed. Although the location is great with plenty of seating, the food wasn't anything..."", 'My coworker and I got it delivered twice... both times we got really ill. I remember this place being pretty good but I guess the quality of food went down....']"
Nbht3URjeV94507do0goEw,Pressed,"['Juice Bars & Smoothies', 'Vegan', 'Health Markets']",4.0,$$,"651 Paseo Nuevo Ste 305 Santa Barbara, CA 93101",34.419202,-119.700255,"[""Great service and products per usual, when I don't get my fresh squeezed juice somewhere else. Their prices seem to be reasonable and they have frozen..."", ""One notable thing I'd like to point out is that the employees at pressed are really nice and knowledgable. Keep it up! The drinks are, on average,..."", 'The girl working the afternoon shift was very nice, efficient, and Speedy González fast. She has the skills to be the manager. I tried the Blue Horchata, it...']"
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,"['Pizza', 'Sandwiches', 'Salad']",4.5,$$,"4421 Hollister Ave Santa Barbara, CA 93110",34.4399797,-119.7703876,"[""I have now visited this hole-in-the-wall, female-owned pizza/sandwich joint three times. Val's reminds me of what each neighborhood use to have in my..."", 'I love their pizza! They are speedy when making the take-n-bakes and with the Axxess card a large cheese is about $7. Dinner for 6 kids, check! Also super...', ""Really enjoy their take and bake pizzas. It's awesome to call ahead and get it made up, pick up on thr way home from work. Turn the smart oven on from the...""]"
kZtl_NJjUnlIQgzFrBhXyQ,Ichiban,"['Japanese', 'Sushi Bars']",3.5,$$,"1812 Cliff Dr Santa Barbara, CA 93109",34.4017849,-119.720842,"['Food was great ! Always fresh, super tasty. Wine was crisp and perfect for Sushi! \nThe only problem I had was server making sure I ordered food by...', 'I went to Ichiban for the first time the other night on a date and we had a reservation. I arrived first and was guided to our table, which had pillows. I...', 'Ichiban has decent lunch specials and quality fish. The service staff was a little overworked, causing service to be slow. However, our waiter was friendly,...']"
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,['Mexican'],4.5,$,"836 N Milpas St Santa Barbara, CA 93103",34.430141,-119.690105,"['This place has been here forever and okay delivers authentic and traditional Mexican food. \n\n\nThe food is excellent. Everyone is super friendly. Sometimes...', 'Some of the best quality tacos in Santa Barbara! One of my go-to spots when it comes to ordering takeout. The salsas are also very delicious and being able...', 'This place is absolutely disgusting. I hate to leave negative reviews. But my husband kept buying menudo on Sundays and the onions w cilantro they give u...']"
2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,['Mexican'],4.0,$,"1435 San Andres St Santa Barbara, CA 93101",34.41855,-119.71612,"['This was some pretty amazing Mexican food. You know I had to get my favorite carne asada tacos and they just so happened to be cooked just the way I like....', ""If you're looking for that hole in the wall Mexican restaurant, then look no further! El Zarape is the place to dine at if you're craving abuelita's home..."", 'Fabulous casual taqueria with delicious handmade tortillas. No-nonsense in its approach, El Zarape has amazing tacos at a great price with quick service....']"
2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,"['Seafood', 'Festivals']",4.5,$,"141-153 Harbor Way Santa Barbara, CA 93109",34.4035193574627,-119.693834781647,"['We flew to LAX 1 day before, and drove 2 hours from LA to Santa Barbara which is our trip main itinerary. There are several tents selling merchandise along...', 'The annual Harbor and Seafood Festival is one of my favorites here in Santa Barbara. Held every year in October right when lobster season begins. \n\nAt this...', 'Over crowded festival with overpriced food. I was mainly interested in tasting some fresh uni.  There were a couple of venders selling live uni but most of...']"
NuMR1xJu6Ewxaicc4yLOFw,Chick-fil-A,"['Fast Food', 'Sandwiches', 'Chicken Shop']",4.0,$,"3707 State St Santa Barbara, CA 93105",34.440156,-119.7429751,"[""First time coming to this location and won't be my last!\n\nApp was easy to use \nIncredibly friendly service \nRealllyyyyy good spicy biscuit for breakfast"", 'TOTALLY FLABBERGASTED!! \n\nWe just went through the drive through this evening on our very long drive home. We sat in the drive through for 15 minutes and...', 'It seemed like a good idea at the time as i had never tasted the food at Chick-fil-A  (hereafter known as the Chick).\nBut results of what i received via the...']"
SKLhc-UyC-x3EODGU0tZtg,Saint Bibiana,"['Pizza', 'Italian']",4.5,,"17 W Ortega St Santa Barbara, CA 93101",34.41810869205528,-119.6985383367616,"['I found my new local favorite! Just walk in and order a pizza and salad, sit down and relax, and enjoy the best food brought to you with kindness and a...', 'One word. WOW. My husband and I were visiting from LA and we were craving pizza. There were a couple of spots but once we saw these pictures we were sold....', ""Didn't eat in so I can't comment on the service but the pizza is worth a visit. My fave in SB by a long shot. The lemon mushroom is not to be missed!""]"
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"['Japanese', 'Sushi Bars']",3.5,$$,"119 Harbor Way Ste B Santa Barbara, CA 93109",34.4039742,-119.6933033,"['HHmmmmm . . . at this little hidden gem my camera NEVER eats first . . . I always do!\n\nWith all the delicious Sushi choices in SB (i.e.: Arigato, Oku,...', ""I was blown away by the sushi here, in terms of quality it rivals Santa Barbara's other well-known spots but the price point is much cheaper. It's a very..."", 'We came here for the Santa Barbara fish market but unfortunately they already ran out of uni. We ended up finding this hole in the wall sushi shack that did...']"
I9mlWxiQ-9XluGZpiLTKKA,Tyger Tyger,"['Asian Fusion', 'Thai', 'Breakfast & Brunch']",4.5,,"121 E Yanonali St Santa Barbara, CA 93101",34.415798,-119.689946,"['The yuba sandwich is delicious! Highly recommend!! The vegan soft serve with caramel is a must!', 'Super fun spot! Great food and incredible service. Amazing vegan options too. Definitely go for the vegan cheesecake if they have it on the specials! Yum.', 'Cute, cute, cute, cute. Tyger Tyger is inside a shared space with Dart Coffee so you can order food and beverage from each respective place (pickup at...']"
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,"['Delis', 'Sandwiches']",4.5,$,"185 S Patterson Ave Ste A Goleta, CA 93111",34.4355666,-119.8092569,"['I recently stopped by to pick up lunch while in the area. The Deli is located in a small strip mall across from Goleta Hospital. The menu is varied with...', 'I stumbled on this place on my first ever trip to Santa Barbara this afternoon. Service was pleasant. Food came out quick. Sandwich was GINORMOUS. Probably...', 'I eat here regularly about 3 times a week for lunch.  The service here is very very very good.  The young women that run this place know what they are...']"
