business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
uAoNCSFNybnz_9-xzLL1Tw,ARCO,1935 State St,Santa Barbara,CA,93101,34.430436,-119.7147708,2.0,17,1,{'BusinessAcceptsCreditCards': 'False'},"Automotive, Gas Stations",
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}""}","Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
A-_GjL5P2ry5OD6WgjhDPA,Captain Fatty's Brewery,"6489 Calle Real, Ste D",Goleta,CA,93117,34.439349,-119.851617,4.5,110,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'Caters': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True'}","Food, Breweries","{'Monday': '12:0-20:30', 'Tuesday': '12:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '12:0-20:30', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-20:30'}"
xnHscNRBOXYdiBifcVa4eA,Sol Seek Yoga Studio,25 E De La Guerra St,Santa Barbara,CA,93101,34.4205785,-119.6989153,4.5,63,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Yoga, Active Life, Fitness & Instruction","{'Monday': '9:0-19:45', 'Tuesday': '12:15-19:45', 'Wednesday': '9:0-19:45', 'Thursday': '12:15-19:45', 'Friday': '9:0-18:30', 'Saturday': '9:15-11:0', 'Sunday': '10:30-19:30'}"
383ud1JzCtmjkhYBk5msjQ,Santa Barbara Smiles,"1412 San Andres St, Ste D",Santa Barbara,CA,93101,34.4182316,-119.7151615,4.5,9,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Dentists, Oral Surgeons, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
S_dw8B_N8sZHxxdBlsUC_g,Lawson & Fisher Chiropractic,25 E Arrellaga St,Santa Barbara,CA,93101,34.4279804,-119.7089959,5.0,17,1,"{'ByAppointmentOnly': 'True', 'GoodForKids': 'True'}","Health & Medical, Diagnostic Imaging, Chiropractors, Diagnostic Services, Fitness & Instruction, Active Life, Gyms, Massage Therapy","{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '8:0-13:0'}"
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,3558 State St,Santa Barbara,CA,93105,34.4404899,-119.7398757,4.5,81,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False'}","Restaurants, Coffee & Tea, Food","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-17:0'}"
qSSmaL8cAs0b_Ti1-eCJlg,Smog-It,502 E Haley St,Santa Barbara,CA,93103,34.4220875,-119.6895523,3.0,41,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Smog Check Stations, Auto Repair, Automotive","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:30-16:0'}"
2BhLkfT2Yd5R27aJFAnp2A,Contented Cat,1016 E Montecito St,Santa Barbara,CA,93103,34.4258057,-119.6810377,3.5,10,1,,"Pets, Pet Services, Pet Sitting","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
HZtw3xIXu7DEpyZXECNG4A,Barricade Pest Control,,Santa Barbara,CA,93121,34.42,-119.7,5.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False'}","Local Services, Pest Control","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
cmm6BmxVPcwcAOC9gQxT0g,Giessinger Winery By the Sea,210 State St,Santa Barbara,CA,93101,34.4141772,-119.6918671,3.0,93,0,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Arts & Entertainment, Wineries, Food","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:30', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:30'}"
OoaF0LkGfG7bDQPnq68kpg,Hope Ranch Apartments,3999 Via Lucero,Santa Barbara,CA,93110,34.4416107,-119.7549915,3.0,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Apartments, Real Estate","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
VAZKktsNjkBx56jL0SrlWA,Mission Pool Tables & Games,"26 W Mission St, Ste 1",Santa Barbara,CA,93101,34.420644849,-119.707224,4.0,7,1,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'BusinessParking': 'None', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Furniture Stores, Tabletop Games, Antiques, Pool & Billiards, Home & Garden, Hobby Shops, Shopping","{'Monday': '9:30-16:0', 'Tuesday': '9:30-16:0', 'Wednesday': '9:30-16:0', 'Thursday': '9:30-16:0', 'Friday': '9:30-16:0', 'Saturday': '10:0-16:0'}"
LszNNWHn3YiQ0XEtXOkaRA,"Walter C Dukes, DDS","1809 Cliff Dr, Ste D",Santa Barbara,CA,93109,34.401013,-119.720607,5.0,27,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","General Dentistry, Dentists, Health & Medical, Oral Surgeons, Cosmetic Dentists","{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}"
z60bso_vtRiKL3H2SJyzUw,Med Center,2954 State St,Santa Barbara,CA,93105,34.4405714,-119.7266406,2.0,126,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Family Practice, Doctors, Urgent Care, Medical Centers, Health & Medical","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}"
xkS_mRHVHuX0ko6kVIyBdA,Masala Spice Indian Cuisine,5796 Calle Real,Goleta,CA,93117,34.4416666,-119.8257605,4.0,245,1,"{'Caters': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsBitcoin': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BYOB': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Corkage': 'True'}","Vegan, Vegetarian, Restaurants, Indian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}"
piu_XxmLEgW2mZXn0FNyuA,Charming Nails,1824 Cliff Dr,Santa Barbara,CA,93109,34.4017155,-119.7212704,3.0,49,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Nail Salons","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}"
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,230 E Victoria St,Santa Barbara,CA,93101,34.427135,-119.702428,4.0,51,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Vegetarian, French, Vegan, Seafood, Asian Fusion, Gluten-Free, American (New)","{'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-21:0'}"
MHX8CzZoD3_vCU7Hfw-Hlg,California Lemon Festival,7050 Phelps Rd,Goleta,CA,93117,34.4257848298,-119.8741179667,2.5,6,1,{'GoodForKids': 'True'},"Festivals, Arts & Entertainment",
jvYlYQ5Ib8M4nD7oIcuQ-A,Yardi Systems,,Goleta,CA,93117,34.432764,-119.8442803,1.5,6,1,,"Professional Services, Software Development","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,800 State St,Santa Barbara,CA,93101,34.419898,-119.699523,2.5,74,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Food, Coffee & Tea","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}"
CzNJ4xs9Laka3_NI3vGXqQ,Santa Barbara Skin Institute,2921 De La Vina St,Santa Barbara,CA,93105,34.4378177,-119.7277183,3.5,22,1,"{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Dermatologists, Doctors","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
FcsYtk59MxoL9hlMES8EbA,Brighton Collectibles,809 State St,Santa Barbara,CA,93101,34.419754,-119.69992,3.5,10,0,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Shopping, Fashion, Leather Goods, Accessories, Jewelry","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}"
laJhK_hLlJONxsIjgVDN7A,Trigo-Tronics Computer/Smartphone Repair,"6529 Trigo Rd, Ste B",Goleta,CA,93117,34.4110369,-119.8550752,4.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, IT Services & Computer Repair, Mobile Phone Repair","{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
vyNMRa4U9gnrCzqR707GZA,Back Door Deli,315 Camino Del Remedio,Santa Barbara,CA,93110,34.4441584,-119.7806479,4.0,6,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'None', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Delis, Sandwiches, Restaurants, Breakfast & Brunch","{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0'}"
uM3OgfBBEnjl2YVU3isA_g,Kims Market,4060 Via Real,Carpinteria,CA,93013,34.406253,-119.536931,3.5,19,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-21:0'}"
-i9a2nEKybUQCzAl34PIMA,SB Turf & Landscape,205 Las Ondas,Santa Barbara,CA,93109,34.3995967,-119.7067897,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Landscaping, Home Services, Masonry/Concrete, Artificial Turf",
GaAZLzmviiJO93kT2-EnaA,Walgreens,5900 Calle Real,Goleta,CA,93117,34.4416984,-119.8281224,1.5,72,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False', 'DriveThru': 'True', 'RestaurantsTakeOut': 'True'}","Drugstores, Food, Convenience Stores, Cosmetics & Beauty Supply, Shopping, Beauty & Spas","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,2611 De La Vina St,Santa Barbara,CA,93105,34.4348537,-119.7247287,4.0,337,1,"{'Music': ""{'dj': False}"", 'NoiseLevel': ""'average'"", 'CoatCheck': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'Alcohol': ""'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'Corkage': 'True', 'OutdoorSeating': 'False', 'BYOB': 'False', 'RestaurantsDelivery': 'True'}","American (New), Pizza, Pubs, Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, Beer Bar","{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:0', 'Wednesday': '16:30-20:0', 'Thursday': '16:30-20:0', 'Friday': '12:0-20:30', 'Saturday': '12:0-21:0'}"
ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,"6307 Carpinteria Ave, Ste A",Carpinteria,CA,93013,34.3850483,-119.4907395,2.5,10,0,"{'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'NoiseLevel': ""'quiet'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Fast Food",
DFSnbKefGUTqOK8isgZeTQ,Gil's Fireplaces,5880 Hollister Ave,Goleta,CA,93117,34.4362718,-119.8285613,2.0,11,0,{'BusinessAcceptsCreditCards': 'True'},"Fireplace Services, Home & Garden, Home Services, Shopping","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
mHdGhJYegxz1aEWRyN0u8Q,EZ Overhead Doors,666 Andy Ln,Santa Barbara,CA,93111,34.428919,-119.803321,5.0,13,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Garage Door Services, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
oibmEJGNnI_1-fZQ1sxMWA,Color Services,230 E Cota St,Santa Barbara,CA,93101,34.420586,-119.693604,4.5,34,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Printing Services, Photography Stores & Services, Local Services, Professional Services, Digitizing Services, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0'}"
jtScCBIT4Ho85BuA3OnK6g,Goorin Bros.,802 State St,Santa Barbara,CA,93101,34.4200901,-119.6997498,4.0,18,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Men's Clothing, Fashion, Women's Clothing, Accessories, Shopping, Hats","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}"
fQOOrAipCKMcRydM_FyVEg,Pike’s Surf & Sk8 School,1311 De La Vina St,Santa Barbara,CA,93101,34.422384,-119.708628,5.0,43,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'BikeParking': 'True'}","Education, Surf Schools, Specialty Schools, Surfing, Active Life","{'Monday': '7:30-22:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-22:0', 'Friday': '7:30-22:0', 'Saturday': '7:30-22:0', 'Sunday': '7:30-22:0'}"
ezecrJKXHg4MgKVMHeAJ1g,Santa Barbara Wine Spa,29 W Micheltorena St,Santa Barbara,CA,93101,34.4252133,-119.7089886,3.5,69,0,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'AcceptsInsurance': 'False', 'WiFi': ""u'free'""}","Active Life, Pizza, Beauty & Spas, Restaurants, Day Spas, Golf, Health & Medical","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
fkZU5kOg7QAkz8Jmv3DoYg,Pete Clements Catering,649 Pilgrim Terrace Dr,Santa Barbara,CA,93101,34.4257223,-119.7268561359,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Personal Chefs, Caterers, Event Planning & Services","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0'}"
2W-QTUL9MNwDsJzMa8oKag,Tabano Hollow Open Space,5100 Tabano Way,Santa Barbara,CA,93111,34.4441900114,-119.8012351193,4.0,12,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Active Life, Parks, Dog Parks",
LqOLAgHhGONPOXCyFuQvXA,One True Thing,,Santa Barbara,CA,93105,34.446925,-119.742822,2.5,7,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Bridal",
yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,"38 W Victoria St, Ste 119",Santa Barbara,CA,93101,34.42369048,-119.7072449468,4.5,82,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'Corkage': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': None}""}","Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '17:0-18:0', 'Saturday': '16:30-20:30', 'Sunday': '16:30-20:30'}"
